"mmsi","signalpower","ppm","received_at","station_id","msg_id","imo","callsign","shipname","shiptype","to_port","to_bow","to_stern","to_starboard","eta","draught","destination","status","turn","speed","lat","lon","course","heading","aid_type","alt","count","msg_types","channels"
"477114300","0","0","2024-10-04 13:27:40","0",1,NULL,NULL,"DIAMOND HARBOUR     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.329335","177.269565",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"432957000","0","0","2024-10-04 13:28:57","0",1,NULL,NULL,"HOKURIKU MARU       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-32.035196666666664","153.003755",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"563238200","0","0","2024-10-04 14:02:02","0",1,NULL,NULL,"CHOLA SYMPHONY      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-31.901670000000003","153.24818333333332",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538011148","0","0","2024-10-04 14:06:01","0",1,NULL,NULL,"SFL TUCANA          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.00228","153.24036166666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"374215000","0","0","2024-10-04 14:25:03","0",1,NULL,NULL,"SM TIGER            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-32.13063666666667","153.74019166666668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538007484","0","0","2024-10-04 14:26:59","0",1,NULL,NULL,"HYUNDAI GRACE       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.779600000000002","154.00166666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"477257300","0","0","2024-10-04 14:41:34","0",1,NULL,NULL,"PIONEER             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-32.013205","153.00022333333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"477276600","0","0","2024-10-04 15:09:54","0",1,NULL,NULL,"OOCL CANADA         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.000751666666666","153.75278333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"477733300","0","0","2024-10-04 15:15:40","0",1,NULL,NULL,"MATAKANA ISLAND     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-32.91634166666667","153.008945",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"566858000","0","0","2024-10-04 15:20:46","0",1,NULL,NULL,"KOTA LEMBAH         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-43.59852333333333","172.81152666666668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"563050300","0","0","2024-10-04 17:03:14","0",1,NULL,NULL,"MAERSK RIO BRAVO    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-34.62048666666667","174.03368166666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"565858000","0","0","2024-10-04 17:09:09","0",1,NULL,NULL,"EPIC ST. AGNES      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-43.03811833333334","173.90085666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512010134","0","0","2024-10-04 17:34:34","0",3,NULL,NULL,"SEA QUEST           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.837808333333335","174.75549166666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503006380","0","0","2024-10-04 17:39:06","0",1,NULL,NULL,"PATRIOT X           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-35.393546666666666","174.37212499999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"431449000","0","0","2024-10-04 17:41:10","0",1,NULL,NULL,"CAPE BRITANNIA      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.6578","154.08891666666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"232032840","0","0","2024-10-04 17:46:01","0",1,NULL,NULL,"PACIFIC ENCOUNTER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.000115","153.23880333333332",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636017164","0","0","2024-10-04 17:51:46","0",1,NULL,NULL,"ARKADIA             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-32.080421666666666","153.000475",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503000102","0","0","2024-10-04 18:04:23","0",1,NULL,NULL,"NANCY JEAN          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.97341","153.42423",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"352597000","0","0","2024-10-04 18:13:51","0",1,NULL,NULL,"MAGPIE SW           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-34.91028166666667","174.50945166666668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"477664100","0","0","2024-10-04 18:49:23","0",1,NULL,NULL,"ITG UMING 3         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-32.1898","153.001",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636015875","0","0","2024-10-04 18:51:28","0",1,NULL,NULL,"DORIC PIONEER       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.656958333333332","154.08532",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512004408","0","0","2024-10-04 19:03:29","0",1,NULL,NULL,"TAKAHE         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.842025","174.76671166666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"563007700","0","0","2024-10-04 19:24:27","0",1,NULL,NULL,"PFL MATAI           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.90271","176.33910833333331",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"372627000","0","0","2024-10-04 20:00:30","0",1,NULL,NULL,"MORNING LILY        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.017043333333334","153.79203166666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636020998","0","0","2024-10-04 20:00:33","0",3,NULL,NULL,"ULTIMAX             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.8431","153.81395833333332",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538009408","0","0","2024-10-04 20:06:17","0",1,NULL,NULL,"FLAGSHIP            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.338334999999997","153.96581333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"353639000","0","0","2024-10-04 20:49:21","0",1,NULL,NULL,"GLOBAL MIRAI        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-32.45386833333333","153.77804",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512000122","0","0","2024-10-04 21:42:41","0",1,NULL,NULL,"SAN ENTERPRISE      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-43.599648333333334","172.80780166666668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"311003900","0","0","2024-10-04 21:54:56","0",3,NULL,NULL,"ADRIA ACE           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.628913333333333","153.82935666666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512080000","0","0","2024-10-04 22:15:31","0",1,NULL,NULL," ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.842423333333336","174.76246333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512008980","0","0","2024-10-04 22:20:28","0",3,NULL,NULL,"MANAKAI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-35.24225","174.11060666666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512000344","0","0","2024-10-04 22:29:15","0",3,NULL,NULL,"AKARANA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.84311666666667","174.77588",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"305075000","0","0","2024-10-04 22:32:19","0",1,NULL,NULL,"O7 LAFITE           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-35.91829333333333","174.585995",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503542400","0","0","2024-10-04 22:41:03","0",1,NULL,NULL,"AL ROBB             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.64532","153.38136333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"572469220","0","0","2024-10-04 22:42:11","0",1,NULL,NULL,"NEW SENA            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-42.633606666666665","175.78655833333332",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512143000","0","0","2024-10-04 22:55:28","0",1,NULL,NULL,"MOANA CHIEF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.65","175.43136666666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"413172000","0","0","2024-10-04 23:07:41","0",1,NULL,NULL,"QI LIN ZUO          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.00169833333333","153.23949666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512000742","0","0","2024-10-04 23:20:44","0",1,NULL,NULL,"CLIPPER II          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.88971166666667","174.98971833333331",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"256279000","0","0","2024-10-04 23:28:17","0",1,NULL,NULL,"AUSTRALIA           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.968386666666667","153.42417833333332",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512000741","0","0","2024-10-04 23:28:46","0",1,NULL,NULL,"CLIPPER 3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.88957333333334","174.98967833333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503064670","0","0","2024-10-04 23:58:05","0",1,NULL,NULL,"QPV SONDRA LENA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.619318333333336","153.309925",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503072230","0","0","2024-10-05 00:02:14","0",3,NULL,NULL,"QPV STEWART KERLIN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.619396666666667","153.30967",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"356928000","0","0","2024-10-05 00:41:42","0",1,NULL,NULL,"AC KATHRYN          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.0788","154.020095",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"352001869","0","0","2024-10-05 01:39:42","0",3,NULL,NULL,"ULTRA RELIANCE      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.157755","154.1508",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"403592001","0","0","2024-10-05 01:54:37","0",1,NULL,NULL,"HESSAH              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-32.43213333333333","153.05185500000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"244790087","0","0","2024-10-05 02:41:38","0",1,NULL,NULL,"ALBATROS            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-43.599709999999995","172.80658166666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"414099000","0","0","2024-10-05 02:46:34","0",1,NULL,NULL,"GUOYUAN 26          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.60966833333333","154.06427666666664",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"311000485","0","0","2024-10-05 02:48:30","0",1,NULL,NULL,"ST. COLUMBA         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-43.599246666666666","172.811455",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512400000","0","0","2024-10-05 03:47:28","0",1,NULL,NULL,"OCEAN DAWN          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-43.57407833333333","173.06895666666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"229912000","0","0","2024-10-05 04:29:01","0",1,NULL,NULL,"SUDESTADA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.615803333333336","154.06599999999997",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538006430","0","0","2024-10-05 05:25:10","0",1,NULL,NULL,"RB LEAH             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.728616666666667","153.98247666666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636021991","0","0","2024-10-05 06:03:53","0",1,NULL,NULL,"MSC NIMISHA III     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.110526666666665","154.61616",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"255806141","0","0","2024-10-05 06:04:43","0",3,NULL,NULL,"BBC MARMARA         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.000366666666665","153.23201833333331",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"352003196","0","0","2024-10-05 06:21:22","0",1,NULL,NULL,"LIGNUM MESH         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.755898333333334","175.66821666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"507429988","0","0","2024-10-05 06:52:16","0",1,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.605545","153.31063666666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538006824","0","0","2024-10-05 07:07:12","0",1,NULL,NULL,"TS FLOWER           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-34.90415666666667","174.02867333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"563188800","0","0","2024-10-05 07:10:58","0",1,NULL,NULL,"SEACON HAMBURG      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-34.824355","174.10173",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538007114","0","0","2024-10-05 07:37:50","0",1,NULL,NULL,"TS HONOUR           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-35.03422166666667","174.44075833333332",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"355793000","0","0","2024-10-05 09:29:39","0",3,NULL,NULL,"STANLEY BAY         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-39.369703333333334","173.58709333333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636016096","0","0","2024-10-05 12:10:33","0",1,NULL,NULL,"ONYX ACE            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.74016666666667","175.60259666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"414296000","0","0","2024-10-05 13:03:28","0",1,NULL,NULL,"ZHEN XIANG 6        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.003275","154.179595",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"477960900","0","0","2024-10-05 13:15:38","0",1,NULL,NULL,"OCEAN CONFIDENCE    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.001816666666667","153.68731666666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512007127","0","0","2024-10-05 14:05:43","0",3,NULL,NULL,"KINAKI              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-39.05459833333334","174.0342916666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"567226000","0","0","2024-10-05 16:06:16","0",1,NULL,NULL,"TASCO AMATA         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.002599999999997","153.23428333333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"566335000","0","0","2024-10-05 16:27:04","0",1,NULL,NULL,"NYK FUSHIMI         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.00025833333333","153.23894666666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"352002131","0","0","2024-10-05 16:41:02","0",1,NULL,NULL,"FS BITUMEN NO.1     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-31.892983333333333","153.0156783333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512467000","0","0","2024-10-05 17:42:04","0",1,NULL,NULL,"RANGITATA           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.35129666666667","176.95753666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"371185000","0","0","2024-10-05 17:56:10","0",1,NULL,NULL,"PLUTO LEADER        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.744936666666668","154.08497833333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"563052200","0","0","2024-10-05 19:18:41","0",1,NULL,NULL,"MAERSK RIO DELTA    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-43.598345","172.81121",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"311001026","0","0","2024-10-05 19:41:06","0",1,NULL,NULL,"IFESTOS             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-31.82830166666667","153.15157",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512465000","0","0","2024-10-05 19:54:38","0",3,NULL,NULL,"KORIMAKO            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.64877833333333","176.18287",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636018729","0","0","2024-10-05 19:59:56","0",3,NULL,NULL,"MSC EXPRESS III     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.001146666666667","154.09303333333335",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512004965","0","0","2024-10-05 20:32:19","0",3,NULL,NULL,"TEN SEVENTY         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.89055666666666","174.98666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"431312000","0","0","2024-10-05 21:23:35","0",1,NULL,NULL,"COURAGEOUS ACE      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-32.13542333333333","153.000175",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512000552","0","0","2024-10-05 21:34:47","0",3,NULL,NULL,"ENDEAVOUR           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.28249666666667","174.00485333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"210761000","0","0","2024-10-05 21:57:27","0",1,NULL,NULL,"SALT LAKE CITY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.00345","153.95728",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503052290","0","0","2024-10-05 23:09:21","0",3,NULL,NULL,"CASEY BLAIN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.401436666666665","153.16377",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636022841","0","0","2024-10-05 23:32:35","0",1,NULL,NULL,"BERGAMOT ACE        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.48248166666667","153.89539833333336",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"431356000","0","0","2024-10-05 23:47:57","0",1,NULL,NULL,"CAPE SASANQUA       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.555938333333334","153.94606000000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"232003534","0","0","2024-10-06 00:27:34","0",1,NULL,NULL,"BERGE RISHIRI       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-43.59973","172.80966500000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636019841","0","0","2024-10-06 01:40:34","0",1,NULL,NULL,"MSC NILA II         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.027653333333333","153.25016",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636024132","0","0","2024-10-06 01:41:11","0",3,NULL,NULL,"MEDI MATSUURA       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.000358333333335","153.96819333333332",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"563206800","0","0","2024-10-06 01:44:55","0",1,NULL,NULL,"STOLT SATSUKI       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.634185","153.99345833333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636020985","0","0","2024-10-06 02:31:30","0",1,NULL,NULL,"GSL SYROS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.25819166666667","177.30029833333336",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636020205","0","0","2024-10-06 02:51:24","0",1,NULL,NULL,"EVER SHINING        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.631521666666668","153.97521833333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512000015","0","0","2024-10-06 03:03:39","0",3,NULL,NULL,"THOMAS HARRISON     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.514903333333336","174.41998666666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512000390","0","0","2024-10-06 03:06:50","0",1,NULL,NULL,"ANATOKI             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-42.473868333333336","173.80496166666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"346240476","0","0","2024-10-06 03:14:23","0",1,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.70381666666666","165.39893333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503058190","0","0","2024-10-06 04:04:23","0",3,NULL,NULL,"QPV DAN STILLER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.401481666666665","153.16370166666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538006207","0","0","2024-10-06 04:21:49","0",1,NULL,NULL,"HOPE ISLAND         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.446188333333335","154.26739166666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"563177700","0","0","2024-10-06 04:25:10","0",3,NULL,NULL,"XING SHUN HAI       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.567083333333336","153.946585",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636015659","0","0","2024-10-06 04:32:31","0",1,NULL,NULL,"MATE                ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.63741166666667","174.935545",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"255805590","0","0","2024-10-06 04:43:15","0",3,NULL,NULL,"HERTA               ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.001385000000003","153.61910666666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"518999133","0","0","2024-10-06 05:50:03","0",1,NULL,NULL,"KAROO               ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-39.05504333333333","174.03346666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"371580000","0","0","2024-10-06 06:03:40","0",1,NULL,NULL,"KAKARIKI            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-34.62626","174.14815",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538007459","0","0","2024-10-06 06:07:00","0",1,NULL,NULL,"MALTO ELAN          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.768498333333334","153.914495",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"255805580","0","0","2024-10-06 06:28:51","0",1,NULL,NULL,"JPO AQUARIUS        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-35.10272","174.68602666666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636019759","0","0","2024-10-06 09:24:34","0",1,NULL,NULL,"MYNY                ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.002536666666668","153.24034666666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538007136","0","0","2024-10-06 10:41:17","0",1,NULL,NULL,"PALANCA MIAMI       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.00226","153.24007",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"567463000","0","0","2024-10-06 11:48:51","0",1,NULL,NULL,"TASCO AMARIT        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-39.701678333333334","172.20731333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"970017922","0","0","2024-10-06 12:19:09","0",1,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.65402166666667","176.1821866666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"370437000","0","0","2024-10-06 12:22:20","0",1,NULL,NULL,"MSC CORINNA         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.64175","175.78456666666668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"412149000","0","0","2024-10-06 12:57:07","0",1,NULL,NULL,"SHEN HUA 803        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-32.02000833333333","153.120715",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636012254","0","0","2024-10-06 13:26:46","0",1,NULL,NULL,"YM SUCCESS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-28.94795","153.84281666666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538005999","0","0","2024-10-06 13:35:32","0",1,NULL,NULL," ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-35.74445","174.34846000000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512004671","0","0","2024-10-06 13:58:03","0",1,NULL,NULL,"MARSDEN BAY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-35.835073333333334","174.490085",NULL,NULL,NULL,NULL,NULL,NULL,NULL
